used_script_digital;used_script_physical;used_textbook;used_guideline;used_anki;used_custom_anki;used_moodle_quiz;used_moodle_task;used_other;elearning_inclination;helpful_script;helpful_video;helpful_streaming;helpful_contact_event;helpful_task;helpful_quiz;helpful_anki;helpful_anki_custom;helpful_all_equally;prefer_online;used_anki_general;helpful_anki_general;anki_usage;anki_used_in_semester;anki_used_for_exam;anki_used_special;anki_used_other;anki_on_pc;anki_on_laptop;anki_on_tablet;anki_on_mobile;not_used_no_time;not_used_not_interested;not_used_sufficient_material;not_used_long_installation;not_used_unaware;not_used_custom;not_used_other;anki_again;performance_general;performance_pharm;studying_style_unchanged;less_time_spent_studying;more_time_spent_studying;more_elearning;less_studying_with_fellows;more_studying_with_fellows;other_changes;gender;score_percentage;group;age;score
1;0;0;0;1;1;0;1;0;1;0;1;0;1;1;1;1;0;0;3;1;1;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;3;0;0;0;1;0;0;0;1;0,825;PD_WiSe22_23;ZZ;33
1;0;1;0;0;0;1;1;1;1;1;0;0;1;1;1;0;0;0;2;2;;;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;4;4;1;0;0;0;0;0;0;2;0,9;PD_WiSe22_23;ZZ;36
1;1;0;0;0;0;1;1;0;1;1;1;0;0;1;1;1;0;0;3;2;;;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;4;3;0;0;0;0;1;0;0;1;0,925;PD_WiSe22_23;ZZ;37
1;0;0;1;0;0;1;1;0;1;1;1;0;0;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;3;3;0;0;0;1;1;0;0;1;0,825;PD_WiSe22_23;Z1;33
1;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0;3;1;2;2;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2;4;4;0;0;1;1;1;0;0;1;0,85;PD_WiSe22_23;ZZ;34
1;0;0;0;0;1;1;1;0;1;1;1;0;1;1;1;1;1;0;3;2;;;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;3;2;0;0;1;1;0;0;0;2;0,8;PD_WiSe22_23;Z4;32
1;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;3;0;0;0;1;1;0;0;1;0,9;PD_WiSe22_23;ZZ;36
1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;1;0;2;2;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;4;4;0;0;1;1;0;1;0;2;0,875;PD_WiSe22_23;ZZ;35
1;0;0;0;0;0;0;1;1;1;1;1;0;0;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;1;1;1;0;0;1;0,6;PD_WiSe22_23;ZZ;24
1;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;3;3;0;0;1;1;0;0;0;1;0,925;PD_WiSe22_23;ZZ;37
1;1;0;0;0;0;0;1;0;1;1;0;0;1;1;1;0;0;0;1;2;;;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;3;3;1;0;0;0;0;0;0;1;0,825;PD_WiSe22_23;ZZ;33
1;0;0;0;0;0;0;1;1;2;1;1;1;0;1;1;0;0;0;1;2;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;3;0;0;1;0;0;1;1;1;0,825;PD_WiSe22_23;ZO;33
1;0;0;0;0;1;0;1;0;1;1;1;0;0;0;1;0;1;0;1;2;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;4;3;1;0;0;0;0;0;0;2;0,9;PD_WiSe22_23;Z4;36
1;0;1;0;1;1;0;1;0;1;1;0;0;0;0;0;0;1;0;3;1;2;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;5;4;0;1;0;0;0;0;0;2;0,8;PD_WiSe22_23;Z6;32
1;1;0;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1;0;2;2;;;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;4;4;1;0;0;0;0;0;0;1;0,65;PD_WiSe22_23;Z4;26
1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;1;1;0;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;3;2;1;0;0;0;0;0;0;1;0,825;PD_WiSe22_23;Z1;33
1;0;0;0;1;1;0;1;0;1;1;0;0;0;1;1;1;1;0;3;1;1;3;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;4;3;1;0;0;0;0;0;0;2;0,8;PD_WiSe22_23;Z1;32
1;0;0;1;1;1;1;1;0;1;1;1;0;0;1;1;1;1;0;3;1;1;2;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;1;3;3;0;0;1;1;0;1;0;2;0,675;PD_WiSe22_23;ZZ;27
1;0;0;0;1;0;0;0;0;1;1;1;0;0;0;1;1;0;0;1;1;1;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;3;3;0;0;1;1;1;0;0;2;0,85;PD_WiSe22_23;ZZ;34
1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;3;0;0;0;1;0;0;0;1;0,85;PD_WiSe22_23;ZZ;34
1;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;3;;0;0;0;1;0;1;0;1;0,675;PD_WiSe22_23;ZZ;27
1;0;0;0;1;0;1;1;0;1;1;0;0;0;1;1;1;0;0;3;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;3;3;0;0;0;1;1;0;0;1;0,95;PD_WiSe22_23;ZZ;38
0;1;0;1;0;0;0;1;1;1;1;1;0;1;0;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;0;0;1;1;0;0;0;1;0,7;PD_WiSe22_23;ZQ;28
1;1;0;0;0;0;0;1;0;1;1;1;0;0;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;3;4;0;0;1;0;0;0;0;1;0,875;PD_WiSe22_23;Z1;35
1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;1;2;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;2;0;1;0;1;1;0;0;1;0,875;PD_WiSe22_23;ZZ;35
1;0;0;0;1;1;0;0;0;1;1;1;0;0;1;1;1;1;0;3;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;4;4;0;0;0;1;0;1;1;1;0,9;PD_WiSe22_23;ZZ;36
1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;4;3;0;0;1;1;0;0;0;2;0,85;PD_WiSe22_23;ZZ;34
1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;1;;;;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;3;2;0;0;0;1;0;0;0;2;;PD_WiSe22_23;ZZ;
0;1;0;0;0;0;0;1;1;1;1;0;0;1;0;1;0;0;0;2;2;;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;4;3;0;0;0;1;1;0;0;2;0,925;PD_WiSe22_23;ZZ;37
0;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;2;1;1;2;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;3;5;0;0;0;1;1;0;0;1;;PD_WiSe22_23;Z4;
1;0;0;1;0;0;1;1;1;1;1;1;0;1;0;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;3;3;0;0;0;1;1;0;0;1;0,825;PD_WiSe22_23;Z4;33
1;0;0;0;1;0;0;1;0;2;0;0;0;0;1;1;0;0;0;2;1;2;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;3;1;0;1;0;0;0;0;0;2;0,75;PD_WiSe22_23;ZZ;30
1;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;1;2;;;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;3;3;0;0;1;1;0;0;0;2;0,8;PD_WiSe22_23;ZO;32
1;1;0;0;1;0;0;1;0;1;0;0;0;0;1;1;0;1;0;3;1;1;2;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;3;3;0;1;0;0;0;1;0;2;0,8;PD_WiSe22_23;ZZ;32
1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;4;2;1;0;0;0;0;0;0;1;0,7;PD_WiSe22_23;ZZ;28
1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;3;2;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;2;0;0;1;0;0;0;0;2;0,875;PD_WiSe22_23;21;35
1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;1;2;;;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;4;3;0;0;1;1;0;0;0;1;0,85;PD_WiSe22_23;ZY;34
1;0;0;1;1;1;0;1;0;1;1;0;0;0;0;1;1;1;0;3;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;3;3;0;1;0;1;1;0;0;2;0,9;PD_WiSe22_23;ZZ;36
1;0;1;0;1;0;1;1;0;1;1;0;0;0;1;1;0;0;0;1;1;2;3;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;3;3;1;0;0;0;0;0;0;1;0,7;PD_WiSe22_23;Z5;28
1;0;0;0;0;1;1;1;0;1;1;1;0;0;1;1;1;1;0;3;2;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;3;1;0;0;0;0;0;0;2;0,925;PD_WiSe22_23;ZZ;37
1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;3;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;4;3;0;1;0;0;0;0;0;1;0,5;PD_WiSe22_23;ZZ;20
1;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;2;1;2;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;3;3;0;0;0;1;0;0;0;1;0,775;PD_WiSe22_23;ZZ;31
0;1;0;0;0;0;1;1;1;1;1;1;0;1;1;1;0;0;0;2;2;;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;5;4;0;0;1;1;0;0;0;2;0,925;PD_WiSe22_23;ZZ;37
1;1;0;0;1;0;1;1;0;1;1;1;1;0;1;1;1;0;0;1;;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;3;3;0;0;1;1;0;0;0;1;0,625;PD_WiSe22_23;ZZ;25
1;0;0;1;0;0;1;1;0;1;0;0;0;0;1;1;1;0;0;3;2;;;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;3;2;0;1;0;1;0;0;0;1;0,6;PD_WiSe22_23;Z9;24
1;1;1;0;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;3;1;2;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;3;3;0;1;0;1;0;1;0;2;0,775;PD_WiSe22_23;Z9;31
1;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;3;3;0;0;0;1;1;0;0;1;0,975;PD_WiSe22_23;ZZ;39
0;1;0;0;0;0;0;1;0;1;1;1;0;0;1;1;1;0;0;1;1;1;2;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;3;2;0;0;0;1;0;0;0;1;;PD_WiSe22_23;ZR;
1;0;0;0;1;0;1;0;0;1;0;1;1;0;0;1;1;0;0;3;1;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;3;2;1;0;0;0;0;0;0;1;0,65;PD_WiSe22_23;ZZ;26
1;0;1;0;0;0;0;1;1;1;1;1;1;1;0;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;5;4;0;0;1;0;0;1;0;2;0,925;PD_WiSe22_23;RZ;37
1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;0;3;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;3;2;1;0;0;0;0;0;0;1;0,9;PD_WiSe22_23;Z1;36
1;1;0;0;1;0;0;1;0;1;1;1;0;0;0;1;1;0;0;1;1;1;2;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;3;2;0;0;0;0;0;0;0;1;;PD_WiSe22_23;99;
1;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;2;;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;;3;0;1;0;1;0;0;0;2;0,675;PD_WiSe22_23;ZB;27
1;0;0;0;0;0;0;1;0;1;1;1;0;0;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4;4;1;0;0;0;0;0;0;2;0,875;PD_WiSe22_23;ZZ;35
1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;1;0;1;0;3;2;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;2;0;1;0;0;1;0;0;1;0,775;PD_WiSe22_23;ZZ;31
1;0;1;1;1;1;1;1;0;1;1;1;0;0;1;1;1;1;0;3;1;1;2;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;2;2;0;0;0;1;1;0;0;2;0,575;PD_WiSe22_23;;23
1;0;0;0;1;1;0;1;0;1;1;0;0;1;1;0;1;1;0;2;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;4;4;1;0;0;0;0;0;0;2;0,875;PD_WiSe22_23;ZS;35
1;0;0;0;0;1;0;1;0;1;1;1;0;0;0;1;0;1;0;1;2;;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;3;3;0;0;1;1;1;0;0;1;0,875;PD_WiSe22_23;Z4;35
1;0;0;1;1;0;1;1;1;1;1;1;0;0;1;1;1;0;0;1;1;1;2;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;3;3;1;0;0;0;0;0;0;1;0,725;PD_WiSe22_23;Z4;29
0;1;0;0;1;0;1;1;0;1;1;1;0;0;1;1;1;0;0;3;1;1;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;3;3;0;0;0;0;1;0;0;1;0,85;PD_WiSe22_23;Z1;34
1;1;0;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;3;1;1;2;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;3;0;0;1;1;1;0;0;1;0,775;PD_WiSe22_23;ZZ;31
1;0;0;0;1;0;0;1;0;1;1;0;0;0;1;1;0;0;0;2;1;1;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;4;4;0;0;0;1;0;0;0;1;0,8;PD_WiSe22_23;ZZ;32
1;1;0;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;0;3;;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;2;0;0;0;0;0;0;0;2;0,725;PD_WiSe22_23;Z4;29
1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;1;1;1;0;3;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;3;1;0;0;0;0;0;0;1;0,35;PD_WiSe22_23;Z4;14
1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;3;1;2;1;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;1;2;2;1;0;0;0;0;0;0;2;0,725;PD_WiSe22_23;ZO;29
0;1;0;0;0;0;1;1;1;1;1;1;0;0;0;1;0;0;0;2;2;;;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;3;2;0;1;0;0;1;0;0;1;0,675;PD_WiSe22_23;ZZ;27
1;0;0;0;1;1;1;1;0;1;1;0;0;1;1;0;1;1;0;3;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;4;3;0;0;1;1;0;0;0;2;0,775;PD_WiSe22_23;23;31
1;0;0;0;0;1;0;1;0;1;1;1;0;0;0;1;1;1;0;3;2;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;4;0;0;1;0;1;0;0;2;0,875;PD_WiSe22_23;ZZ;35
0;1;0;0;1;1;0;1;0;1;1;1;0;1;1;1;1;1;0;3;1;1;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;1;3;3;0;0;1;0;0;0;0;1;0,95;PD_WiSe22_23;Z4;38
1;1;0;0;0;1;1;1;0;1;1;1;0;0;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;3;3;1;0;0;0;0;0;0;2;0,65;PD_WiSe22_23;Z1;26
0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;0;3;2;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;0;0;0;1;0;0;0;1;0,625;PD_WiSe22_23;ZZ;25
1;0;0;0;1;1;1;1;0;1;1;0;0;0;0;0;1;1;0;1;1;1;1;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;1;4;3;0;0;1;0;0;0;0;2;0,775;PD_WiSe22_23;ZJ;31
1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;3;1;0;0;0;0;0;0;1;0,45;PD_WiSe22_23;;18
1;0;0;0;1;1;0;1;0;1;1;0;0;0;0;0;1;1;0;3;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;4;3;0;0;1;0;0;0;0;2;0,725;PD_WiSe22_23;ZZ;29
1;0;0;1;1;1;1;1;0;2;1;1;0;1;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;4;3;0;0;1;0;1;0;0;1;0,8;PD_WiSe22_23;Z1;32
0;0;0;0;0;0;0;1;0;2;0;1;1;1;0;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;;0;0;0;0;0;0;0;1;0,8;PD_WiSe22_23;ZZ;32
0;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;2;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;4;4;0;0;0;0;0;1;0;1;0,875;PD_WiSe22_23;Z1;35
1;0;0;0;1;1;0;1;1;1;1;0;0;0;1;1;1;0;0;3;1;1;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;3;3;0;0;1;0;0;1;0;1;0,825;PD_WiSe22_23;Z6;33
1;0;0;0;0;0;0;1;1;1;1;1;0;1;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4;4;1;0;0;0;0;0;1;1;0,9;PD_WiSe22_23;ZZ;36
1;0;0;0;1;0;0;1;1;1;1;0;0;0;1;1;1;0;0;3;1;1;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3;3;0;0;0;1;0;0;0;1;0,75;PD_WiSe22_23;ZZ;30
0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;1;1;0;0;3;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;0;0;1;0,75;PD_WiSe22_23;Z6;30
1;0;0;0;1;0;0;1;0;1;1;1;0;0;1;1;0;0;0;1;1;1;3;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;2;0;0;0;1;0;0;0;1;0,775;PD_WiSe22_23;L4;31
1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;5;5;1;0;0;0;0;0;0;1;0,975;PD_WiSe22_23;ZZ;39
1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;1;0;0;2;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;2;1;0;0;0;0;0;0;1;0,8;PD_WiSe22_23;ZZ;32
1;0;1;0;0;0;1;1;1;1;1;0;0;0;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;1;0;0;0;0;0;0;1;0,9;PD_WiSe22_23;ZZ;36
1;0;0;0;0;0;1;1;1;1;1;1;0;0;0;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;3;4;0;0;0;0;0;0;0;2;0,775;PD_WiSe22_23;ZZ;31
1;0;0;0;0;0;0;1;1;1;1;0;0;1;0;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;4;3;0;0;0;1;0;0;0;2;0,75;PD_WiSe22_23;ZZ;30
1;0;0;0;0;0;1;1;0;1;1;0;0;0;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;2;0;0;1;1;1;0;0;1;0,7;PD_WiSe22_23;ZZ;28
1;0;0;1;0;1;1;1;0;1;1;0;0;0;0;0;0;1;0;3;2;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;3;0;0;0;1;0;0;0;2;0,8;PD_WiSe22_23;ZZ;32
1;0;0;0;1;0;0;1;0;1;1;0;0;1;0;1;0;0;0;3;1;1;2;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;;;0;0;0;1;1;0;0;1;0,8;PD_WiSe22_23;Z1;32
1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;;0;0;0;0;0;0;0;;0,55;PD_WiSe22_23;;22
1;0;0;1;1;0;1;1;0;1;1;0;0;0;1;1;1;0;0;3;1;1;1;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;;3;3;0;0;1;0;1;0;0;1;0,8;PD_WiSe22_23;ZZ;32
1;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;1;0;0;3;2;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3;0;0;0;1;0;1;0;1;0,8;PD_WiSe22_23;ZZ;32
1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;3;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;4;4;1;0;0;0;0;0;0;2;0,875;PD_WiSe22_23;Z4;35
1;0;1;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;3;1;1;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;4;3;1;0;0;0;0;0;0;2;0,85;PD_WiSe22_23;Z1;34
1;0;0;0;0;0;1;1;0;1;1;0;0;0;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;3;3;1;0;0;0;0;0;0;2;0,6;PD_WiSe22_23;ZZ;24
1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;3;1;0;0;0;0;0;0;1;0,825;PD_WiSe22_23;22;33
0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2;2;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;3;0;0;1;0;0;0;0;2;0,675;PD_WiSe22_23;Z6;27
1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;0;0;1;2;;;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;3;3;0;0;1;1;1;0;0;2;0,725;PD_WiSe22_23;Z4;29
1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;3;3;1;0;0;0;0;0;0;1;0,8;PD_WiSe22_23;ZZ;32
1;0;1;0;1;0;0;1;1;1;1;1;0;0;1;0;1;0;0;1;1;1;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;3;3;0;0;1;1;0;1;0;1;0,675;PD_WiSe22_23;Z4;27
1;0;0;1;1;0;0;1;0;1;1;1;0;1;1;1;1;0;0;3;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;2;1;0;0;0;0;0;0;2;0,625;PD_WiSe22_23;Z8;25
1;0;0;0;1;0;1;1;0;2;0;0;0;0;1;1;0;0;0;3;1;2;3;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;2;1;0;1;0;1;1;0;0;2;0,7;PD_WiSe22_23;JO;28
0;1;0;0;0;0;0;1;1;1;1;0;0;0;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;3;3;0;0;1;0;0;0;0;1;0,775;PD_WiSe22_23;ZZ;31
1;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;1;0;0;3;1;1;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;3;3;0;0;0;1;0;0;0;1;0,675;PD_WiSe22_23;Z5;27
1;0;0;1;0;0;1;1;0;1;1;1;0;0;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;4;0;1;0;0;1;0;0;2;0,65;PD_WiSe22_23;Z9;26
1;0;0;0;1;0;1;1;0;1;1;0;0;1;1;1;1;0;0;3;1;1;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;1;3;3;0;0;1;1;1;0;0;2;0,875;PD_WiSe22_23;Z4;35
1;1;0;0;1;0;1;1;0;1;1;0;0;0;0;1;1;0;0;2;1;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;3;3;1;0;0;0;0;0;0;1;0,85;PD_WiSe22_23;Z1;34
1;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;1;0;0;1;1;1;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3;2;0;0;0;1;0;0;1;1;0,9;PD_WiSe22_23;Z8;36
1;0;0;1;0;0;0;1;0;1;1;0;0;1;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;1;;PD_WiSe22_23;Z6;
1;0;0;0;1;1;1;1;0;1;1;1;0;0;1;1;1;1;0;3;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;3;3;1;0;0;0;0;0;0;1;0,825;PD_WiSe22_23;Z1;33
1;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;3;2;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;2;0;0;1;1;0;0;0;1;0,65;PD_WiSe22_23;ZZ;26
1;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;3;3;0;0;1;1;0;0;0;1;0,95;PD_WiSe22_23;ZZ;38
1;0;0;0;0;0;0;0;1;1;1;1;0;0;1;1;0;0;0;3;2;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;2;0;0;0;1;0;0;0;1;0,575;PD_WiSe22_23;ZZ;23
0;1;0;0;1;0;0;1;0;2;1;0;0;0;0;0;0;0;0;2;2;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;1;1;0;0;0;0;0;0;;;PD_WiSe22_23;XX;
